,Location1,Location,WindGustDir1,WindGustDir,WindDir9am1,WindDir9am,WindDir3pm1,WindDir3pm
78604,44,Watsonia,4,NE,1,ENE,5,NNE
78608,44,Watsonia,3,N,3,N,5,NNE
78609,44,Watsonia,7,NW,6,NNW,11,SSW
78611,44,Watsonia,15,WSW,14,WNW,15,WSW
78613,44,Watsonia,14,WNW,15,WSW,15,WSW
78620,44,Watsonia,3,N,14,WNW,3,N
78623,44,Watsonia,11,SSW,3,N,12,SW
78624,44,Watsonia,13,W,14,WNW,15,WSW
78626,44,Watsonia,11,SSW,14,WNW,12,SW
78627,44,Watsonia,9,SE,4,NE,10,SSE
78628,44,Watsonia,5,NNE,0,E,14,WNW
78629,44,Watsonia,1,ENE,16,,4,NE
78630,44,Watsonia,7,NW,4,NE,4,NE
78631,44,Watsonia,11,SSW,11,SSW,1,ENE
78632,44,Watsonia,13,W,1,ENE,4,NE
78633,44,Watsonia,15,WSW,15,WSW,15,WSW
78644,44,Watsonia,15,WSW,7,NW,15,WSW
78645,44,Watsonia,11,SSW,11,SSW,15,WSW
78647,44,Watsonia,7,NW,1,ENE,6,NNW
78649,44,Watsonia,14,WNW,11,SSW,11,SSW
78653,44,Watsonia,11,SSW,8,S,8,S
78656,44,Watsonia,3,N,16,,5,NNE
78657,44,Watsonia,14,WNW,7,NW,15,WSW
78662,44,Watsonia,8,S,2,ESE,8,S
78663,44,Watsonia,4,NE,2,ESE,11,SSW
78666,44,Watsonia,6,NNW,1,ENE,3,N
78667,44,Watsonia,6,NNW,6,NNW,11,SSW
78674,44,Watsonia,7,NW,4,NE,14,WNW
78676,44,Watsonia,11,SSW,10,SSE,8,S
78678,44,Watsonia,13,W,12,SW,15,WSW
78679,44,Watsonia,6,NNW,0,E,3,N
78682,44,Watsonia,12,SW,3,N,8,S
78683,44,Watsonia,6,NNW,1,ENE,12,SW
78686,44,Watsonia,9,SE,8,S,10,SSE
78687,44,Watsonia,8,S,1,ENE,9,SE
78688,44,Watsonia,9,SE,13,W,2,ESE
78689,44,Watsonia,16,,4,NE,5,NNE
78690,44,Watsonia,16,,4,NE,4,NE
78691,44,Watsonia,6,NNW,3,N,9,SE
78693,44,Watsonia,0,E,1,ENE,5,NNE
78695,44,Watsonia,4,NE,5,NNE,14,WNW
78696,44,Watsonia,15,WSW,11,SSW,10,SSE
78697,44,Watsonia,12,SW,15,WSW,13,W
78698,44,Watsonia,3,N,6,NNW,7,NW
78700,44,Watsonia,9,SE,7,NW,10,SSE
78701,44,Watsonia,6,NNW,12,SW,7,NW
78702,44,Watsonia,11,SSW,5,NNE,6,NNW
78704,44,Watsonia,14,WNW,7,NW,6,NNW
78706,44,Watsonia,7,NW,3,N,15,WSW
78709,44,Watsonia,8,S,1,ENE,3,N
78716,44,Watsonia,15,WSW,6,NNW,11,SSW
78717,44,Watsonia,15,WSW,10,SSE,12,SW
78719,44,Watsonia,12,SW,11,SSW,12,SW
78721,44,Watsonia,11,SSW,10,SSE,10,SSE
78722,44,Watsonia,11,SSW,6,NNW,12,SW
78725,44,Watsonia,5,NNE,3,N,3,N
78728,44,Watsonia,2,ESE,13,W,15,WSW
78729,44,Watsonia,3,N,0,E,5,NNE
78731,44,Watsonia,5,NNE,5,NNE,1,ENE
78732,44,Watsonia,4,NE,3,N,4,NE
78734,44,Watsonia,12,SW,7,NW,12,SW
78742,44,Watsonia,15,WSW,5,NNE,11,SSW
78745,44,Watsonia,11,SSW,3,N,11,SSW
78747,44,Watsonia,11,SSW,1,ENE,7,NW
78750,44,Watsonia,3,N,3,N,7,NW
78751,44,Watsonia,3,N,5,NNE,11,SSW
78752,44,Watsonia,13,W,11,SSW,1,ENE
78753,44,Watsonia,15,WSW,4,NE,3,N
78758,44,Watsonia,13,W,0,E,10,SSE
78759,44,Watsonia,15,WSW,0,E,4,NE
78760,44,Watsonia,8,S,3,N,11,SSW
78762,44,Watsonia,11,SSW,14,WNW,8,S
78763,44,Watsonia,13,W,10,SSE,12,SW
78764,44,Watsonia,9,SE,0,E,0,E
78765,44,Watsonia,2,ESE,1,ENE,5,NNE
78766,44,Watsonia,9,SE,0,E,10,SSE
78769,44,Watsonia,13,W,13,W,12,SW
78772,44,Watsonia,8,S,8,S,12,SW
78775,44,Watsonia,13,W,1,ENE,11,SSW
78777,44,Watsonia,8,S,2,ESE,12,SW
78787,44,Watsonia,15,WSW,8,S,11,SSW
78790,44,Watsonia,12,SW,3,N,7,NW
78791,44,Watsonia,11,SSW,10,SSE,9,SE
78794,44,Watsonia,8,S,8,S,10,SSE
78798,44,Watsonia,12,SW,5,NNE,15,WSW
78799,44,Watsonia,15,WSW,16,,11,SSW
78801,44,Watsonia,13,W,13,W,13,W
78803,44,Watsonia,9,SE,9,SE,11,SSW
78804,44,Watsonia,12,SW,8,S,8,S
78805,44,Watsonia,9,SE,16,,0,E
78808,44,Watsonia,11,SSW,9,SE,10,SSE
78812,44,Watsonia,6,NNW,5,NNE,11,SSW
78814,44,Watsonia,4,NE,1,ENE,2,ESE
78820,44,Watsonia,3,N,5,NNE,1,ENE
78823,44,Watsonia,12,SW,13,W,15,WSW
78824,44,Watsonia,15,WSW,7,NW,13,W
78836,44,Watsonia,14,WNW,6,NNW,12,SW
78837,44,Watsonia,11,SSW,14,WNW,16,
78839,44,Watsonia,1,ENE,3,N,0,E
78846,44,Watsonia,13,W,3,N,15,WSW
78850,44,Watsonia,12,SW,16,,10,SSE
78852,44,Watsonia,10,SSE,16,,10,SSE
78860,44,Watsonia,15,WSW,13,W,14,WNW
78861,44,Watsonia,6,NNW,14,WNW,6,NNW
78866,44,Watsonia,7,NW,5,NNE,16,
78867,44,Watsonia,15,WSW,16,,2,ESE
78871,44,Watsonia,1,ENE,4,NE,5,NNE
78878,44,Watsonia,13,W,7,NW,14,WNW
78884,44,Watsonia,13,W,4,NE,16,
78887,44,Watsonia,13,W,6,NNW,4,NE
78890,44,Watsonia,2,ESE,11,SSW,9,SE
78891,44,Watsonia,11,SSW,16,,8,S
78892,44,Watsonia,4,NE,1,ENE,16,
78894,44,Watsonia,15,WSW,16,,8,S
78895,44,Watsonia,5,NNE,15,WSW,12,SW
78899,44,Watsonia,5,NNE,5,NNE,6,NNW
78904,44,Watsonia,3,N,3,N,1,ENE
78905,44,Watsonia,5,NNE,3,N,13,W
78908,44,Watsonia,11,SSW,0,E,12,SW
78911,44,Watsonia,10,SSE,8,S,9,SE
78912,44,Watsonia,1,ENE,0,E,0,E
78917,44,Watsonia,1,ENE,5,NNE,5,NNE
78920,44,Watsonia,13,W,3,N,2,ESE
78921,44,Watsonia,7,NW,1,ENE,3,N
78927,44,Watsonia,13,W,1,ENE,12,SW
78929,44,Watsonia,3,N,15,WSW,11,SSW
78935,44,Watsonia,3,N,3,N,11,SSW
78938,44,Watsonia,6,NNW,14,WNW,11,SSW
78943,44,Watsonia,13,W,13,W,14,WNW
78946,44,Watsonia,3,N,1,ENE,11,SSW
78949,44,Watsonia,15,WSW,12,SW,10,SSE
78950,44,Watsonia,13,W,5,NNE,5,NNE
78952,44,Watsonia,15,WSW,6,NNW,14,WNW
78958,44,Watsonia,5,NNE,3,N,4,NE
78961,44,Watsonia,7,NW,13,W,15,WSW
78963,44,Watsonia,10,SSE,9,SE,10,SSE
78964,44,Watsonia,11,SSW,4,NE,1,ENE
78967,44,Watsonia,1,ENE,16,,12,SW
78968,44,Watsonia,6,NNW,1,ENE,2,ESE
78974,44,Watsonia,11,SSW,1,ENE,0,E
78976,44,Watsonia,13,W,14,WNW,11,SSW
78977,44,Watsonia,11,SSW,13,W,15,WSW
78982,44,Watsonia,10,SSE,11,SSW,10,SSE
78987,44,Watsonia,8,S,0,E,15,WSW
78990,44,Watsonia,12,SW,12,SW,15,WSW
78998,44,Watsonia,12,SW,3,N,12,SW
78999,44,Watsonia,3,N,1,ENE,7,NW
79000,44,Watsonia,13,W,1,ENE,3,N
79002,44,Watsonia,16,,15,WSW,13,W
79005,44,Watsonia,14,WNW,1,ENE,6,NNW
79008,44,Watsonia,15,WSW,9,SE,11,SSW
79013,44,Watsonia,11,SSW,12,SW,7,NW
79014,44,Watsonia,11,SSW,15,WSW,10,SSE
79017,44,Watsonia,3,N,0,E,1,ENE
79018,44,Watsonia,14,WNW,12,SW,13,W
79020,44,Watsonia,13,W,0,E,4,NE
79021,44,Watsonia,3,N,4,NE,14,WNW
79024,44,Watsonia,13,W,10,SSE,10,SSE
79027,44,Watsonia,2,ESE,10,SSE,2,ESE
79029,44,Watsonia,5,NNE,1,ENE,6,NNW
79031,44,Watsonia,0,E,5,NNE,5,NNE
79035,44,Watsonia,10,SSE,8,S,11,SSW
79037,44,Watsonia,15,WSW,1,ENE,15,WSW
79039,44,Watsonia,0,E,1,ENE,6,NNW
79045,44,Watsonia,8,S,2,ESE,7,NW
79050,44,Watsonia,12,SW,10,SSE,11,SSW
79054,44,Watsonia,7,NW,4,NE,6,NNW
79055,44,Watsonia,1,ENE,0,E,3,N
79057,44,Watsonia,15,WSW,11,SSW,8,S
79059,44,Watsonia,2,ESE,10,SSE,8,S
79061,44,Watsonia,8,S,3,N,13,W
79066,44,Watsonia,8,S,12,SW,8,S
79068,44,Watsonia,15,WSW,2,ESE,8,S
79071,44,Watsonia,6,NNW,15,WSW,11,SSW
79074,44,Watsonia,10,SSE,8,S,10,SSE
79075,44,Watsonia,2,ESE,0,E,0,E
79076,44,Watsonia,2,ESE,1,ENE,10,SSE
79077,44,Watsonia,11,SSW,3,N,8,S
79080,44,Watsonia,9,SE,9,SE,8,S
79082,44,Watsonia,6,NNW,4,NE,1,ENE
79085,44,Watsonia,2,ESE,10,SSE,10,SSE
79093,44,Watsonia,11,SSW,1,ENE,15,WSW
79096,44,Watsonia,9,SE,10,SSE,8,S
79098,44,Watsonia,10,SSE,1,ENE,8,S
79102,44,Watsonia,15,WSW,16,,10,SSE
79104,44,Watsonia,8,S,9,SE,15,WSW
79111,44,Watsonia,3,N,13,W,3,N
79113,44,Watsonia,9,SE,8,S,1,ENE
79115,44,Watsonia,2,ESE,2,ESE,2,ESE
79116,44,Watsonia,1,ENE,11,SSW,10,SSE
79117,44,Watsonia,7,NW,3,N,8,S
79120,44,Watsonia,9,SE,9,SE,2,ESE
79128,44,Watsonia,7,NW,4,NE,3,N
79129,44,Watsonia,13,W,12,SW,7,NW
79131,44,Watsonia,9,SE,16,,9,SE
79132,44,Watsonia,0,E,4,NE,4,NE
79134,44,Watsonia,3,N,15,WSW,1,ENE
79138,44,Watsonia,11,SSW,14,WNW,9,SE
79139,44,Watsonia,5,NNE,4,NE,15,WSW
79140,44,Watsonia,9,SE,16,,10,SSE
79147,44,Watsonia,14,WNW,7,NW,11,SSW
79150,44,Watsonia,15,WSW,1,ENE,3,N
79152,44,Watsonia,13,W,4,NE,14,WNW
79155,44,Watsonia,11,SSW,2,ESE,12,SW
79156,44,Watsonia,6,NNW,1,ENE,4,NE
79161,44,Watsonia,9,SE,1,ENE,10,SSE
79163,44,Watsonia,4,NE,12,SW,1,ENE
79164,44,Watsonia,8,S,5,NNE,11,SSW
79167,44,Watsonia,15,WSW,0,E,7,NW
79168,44,Watsonia,14,WNW,7,NW,13,W
79193,44,Watsonia,6,NNW,6,NNW,12,SW
79194,44,Watsonia,1,ENE,3,N,7,NW
79198,44,Watsonia,3,N,12,SW,10,SSE
79200,44,Watsonia,13,W,14,WNW,12,SW
79203,44,Watsonia,8,S,16,,16,
79206,44,Watsonia,12,SW,5,NNE,9,SE
79208,44,Watsonia,11,SSW,8,S,16,
79211,44,Watsonia,8,S,2,ESE,11,SSW
79216,44,Watsonia,0,E,4,NE,0,E
79223,44,Watsonia,3,N,6,NNW,14,WNW
79241,44,Watsonia,1,ENE,3,N,16,
79244,44,Watsonia,3,N,4,NE,1,ENE
79247,44,Watsonia,3,N,2,ESE,0,E
79248,44,Watsonia,12,SW,16,,9,SE
79255,44,Watsonia,14,WNW,3,N,11,SSW
79266,44,Watsonia,2,ESE,16,,9,SE
79267,44,Watsonia,0,E,0,E,16,
79270,44,Watsonia,3,N,13,W,6,NNW
79271,44,Watsonia,13,W,6,NNW,14,WNW
79275,44,Watsonia,15,WSW,13,W,12,SW
79277,44,Watsonia,12,SW,11,SSW,8,S
79282,44,Watsonia,5,NNE,6,NNW,3,N
79285,44,Watsonia,3,N,15,WSW,14,WNW
79288,44,Watsonia,5,NNE,16,,5,NNE
79290,44,Watsonia,14,WNW,3,N,7,NW
79302,44,Watsonia,5,NNE,3,N,7,NW
79308,44,Watsonia,1,ENE,0,E,2,ESE
79309,44,Watsonia,6,NNW,4,NE,5,NNE
79312,44,Watsonia,8,S,13,W,13,W
79313,44,Watsonia,13,W,4,NE,8,S
79315,44,Watsonia,12,SW,1,ENE,14,WNW
79316,44,Watsonia,13,W,15,WSW,9,SE
79318,44,Watsonia,10,SSE,13,W,12,SW
79320,44,Watsonia,15,WSW,6,NNW,13,W
79321,44,Watsonia,13,W,15,WSW,15,WSW
79325,44,Watsonia,12,SW,14,WNW,6,NNW
79329,44,Watsonia,12,SW,0,E,3,N
79334,44,Watsonia,10,SSE,15,WSW,11,SSW
79336,44,Watsonia,13,W,0,E,8,S
79337,44,Watsonia,3,N,7,NW,6,NNW
79338,44,Watsonia,9,SE,15,WSW,10,SSE
79341,44,Watsonia,7,NW,6,NNW,6,NNW
79343,44,Watsonia,15,WSW,4,NE,4,NE
79345,44,Watsonia,11,SSW,0,E,2,ESE
79349,44,Watsonia,4,NE,10,SSE,4,NE
79357,44,Watsonia,5,NNE,5,NNE,13,W
79358,44,Watsonia,13,W,3,N,5,NNE
79362,44,Watsonia,7,NW,0,E,5,NNE
79363,44,Watsonia,13,W,3,N,1,ENE
79364,44,Watsonia,11,SSW,12,SW,1,ENE
79368,44,Watsonia,13,W,14,WNW,2,ESE
79382,44,Watsonia,3,N,1,ENE,14,WNW
79385,44,Watsonia,13,W,15,WSW,8,S
79386,44,Watsonia,12,SW,4,NE,13,W
79391,44,Watsonia,9,SE,5,NNE,14,WNW
79395,44,Watsonia,15,WSW,3,N,12,SW
79399,44,Watsonia,6,NNW,5,NNE,7,NW
79403,44,Watsonia,6,NNW,4,NE,11,SSW
79404,44,Watsonia,15,WSW,8,S,10,SSE
79405,44,Watsonia,6,NNW,1,ENE,7,NW
79411,44,Watsonia,11,SSW,9,SE,8,S
79420,44,Watsonia,9,SE,2,ESE,10,SSE
79421,44,Watsonia,10,SSE,10,SSE,2,ESE
79422,44,Watsonia,11,SSW,5,NNE,10,SSE
79424,44,Watsonia,4,NE,4,NE,7,NW
79427,44,Watsonia,2,ESE,16,,8,S
79429,44,Watsonia,7,NW,4,NE,7,NW
79430,44,Watsonia,6,NNW,1,ENE,8,S
79432,44,Watsonia,5,NNE,3,N,12,SW
79435,44,Watsonia,12,SW,6,NNW,11,SSW
79441,44,Watsonia,7,NW,6,NNW,7,NW
79443,44,Watsonia,6,NNW,3,N,14,WNW
79444,44,Watsonia,11,SSW,4,NE,7,NW
79447,44,Watsonia,15,WSW,16,,13,W
79448,44,Watsonia,13,W,4,NE,12,SW
79451,44,Watsonia,13,W,4,NE,6,NNW
79454,44,Watsonia,15,WSW,4,NE,0,E
79456,44,Watsonia,1,ENE,4,NE,3,N
79458,44,Watsonia,15,WSW,8,S,12,SW
79460,44,Watsonia,5,NNE,4,NE,11,SSW
79462,44,Watsonia,13,W,16,,13,W
79466,44,Watsonia,11,SSW,11,SSW,9,SE
79469,44,Watsonia,10,SSE,10,SSE,10,SSE
79473,44,Watsonia,7,NW,15,WSW,11,SSW
79474,44,Watsonia,14,WNW,5,NNE,12,SW
79478,44,Watsonia,3,N,13,W,12,SW
79480,44,Watsonia,8,S,4,NE,2,ESE
79482,44,Watsonia,1,ENE,4,NE,12,SW
79499,44,Watsonia,13,W,13,W,8,S
79501,44,Watsonia,7,NW,5,NNE,8,S
79502,44,Watsonia,4,NE,5,NNE,1,ENE
79503,44,Watsonia,9,SE,5,NNE,10,SSE
79505,44,Watsonia,14,WNW,5,NNE,15,WSW
79506,44,Watsonia,15,WSW,14,WNW,11,SSW
79515,44,Watsonia,11,SSW,16,,13,W
79516,44,Watsonia,6,NNW,6,NNW,3,N
79518,44,Watsonia,3,N,14,WNW,12,SW
79526,44,Watsonia,9,SE,12,SW,9,SE
79527,44,Watsonia,2,ESE,12,SW,8,S
79529,44,Watsonia,2,ESE,15,WSW,10,SSE
79533,44,Watsonia,8,S,5,NNE,16,
79536,44,Watsonia,2,ESE,16,,0,E
79537,44,Watsonia,1,ENE,16,,0,E
79539,44,Watsonia,15,WSW,4,NE,8,S
79541,44,Watsonia,3,N,4,NE,13,W
79542,44,Watsonia,3,N,3,N,14,WNW
79551,44,Watsonia,1,ENE,1,ENE,6,NNW
79555,44,Watsonia,3,N,6,NNW,5,NNE
79557,44,Watsonia,6,NNW,16,,5,NNE
79559,44,Watsonia,6,NNW,5,NNE,5,NNE
79561,44,Watsonia,7,NW,5,NNE,7,NW
79578,44,Watsonia,3,N,14,WNW,13,W
79582,44,Watsonia,3,N,6,NNW,13,W
79584,44,Watsonia,13,W,6,NNW,15,WSW
79594,44,Watsonia,7,NW,14,WNW,6,NNW
79596,44,Watsonia,3,N,13,W,15,WSW
79598,44,Watsonia,7,NW,3,N,11,SSW
79608,44,Watsonia,3,N,3,N,16,
79611,44,Watsonia,13,W,1,ENE,13,W
79615,44,Watsonia,11,SSW,12,SW,10,SSE
79617,44,Watsonia,3,N,16,,7,NW
79621,44,Watsonia,13,W,6,NNW,3,N
79625,44,Watsonia,13,W,10,SSE,5,NNE
79640,44,Watsonia,13,W,13,W,11,SSW
79641,44,Watsonia,7,NW,15,WSW,1,ENE
79643,44,Watsonia,3,N,11,SSW,12,SW
79655,44,Watsonia,1,ENE,0,E,12,SW
79658,44,Watsonia,14,WNW,14,WNW,13,W
79660,44,Watsonia,8,S,8,S,15,WSW
79661,44,Watsonia,8,S,2,ESE,9,SE
79664,44,Watsonia,8,S,9,SE,12,SW
79676,44,Watsonia,2,ESE,9,SE,8,S
79682,44,Watsonia,8,S,5,NNE,10,SSE
79685,44,Watsonia,6,NNW,7,NW,11,SSW
79689,44,Watsonia,11,SSW,0,E,9,SE
79690,44,Watsonia,7,NW,0,E,10,SSE
79692,44,Watsonia,3,N,7,NW,15,WSW
79697,44,Watsonia,13,W,10,SSE,11,SSW
79698,44,Watsonia,13,W,3,N,12,SW
79700,44,Watsonia,11,SSW,12,SW,15,WSW
79701,44,Watsonia,1,ENE,6,NNW,3,N
79707,44,Watsonia,11,SSW,13,W,2,ESE
79712,44,Watsonia,12,SW,0,E,15,WSW
79713,44,Watsonia,3,N,0,E,14,WNW
79719,44,Watsonia,5,NNE,0,E,5,NNE
79722,44,Watsonia,11,SSW,4,NE,3,N
79726,44,Watsonia,7,NW,1,ENE,5,NNE
79735,44,Watsonia,7,NW,3,N,5,NNE
79738,44,Watsonia,9,SE,4,NE,2,ESE
79740,44,Watsonia,13,W,11,SSW,15,WSW
79742,44,Watsonia,15,WSW,5,NNE,6,NNW
79748,44,Watsonia,13,W,5,NNE,6,NNW
79751,44,Watsonia,12,SW,1,ENE,4,NE
79760,44,Watsonia,2,ESE,8,S,9,SE
79763,44,Watsonia,6,NNW,5,NNE,12,SW
79764,44,Watsonia,6,NNW,12,SW,3,N
79767,44,Watsonia,12,SW,8,S,13,W
79768,44,Watsonia,12,SW,0,E,12,SW
79771,44,Watsonia,11,SSW,13,W,14,WNW
79774,44,Watsonia,3,N,4,NE,11,SSW
79775,44,Watsonia,15,WSW,14,WNW,9,SE
79780,44,Watsonia,12,SW,1,ENE,0,E
79784,44,Watsonia,12,SW,10,SSE,15,WSW
79789,44,Watsonia,8,S,6,NNW,11,SSW
79791,44,Watsonia,2,ESE,14,WNW,8,S
79792,44,Watsonia,12,SW,6,NNW,15,WSW
79795,44,Watsonia,12,SW,12,SW,3,N
79796,44,Watsonia,15,WSW,11,SSW,11,SSW
79797,44,Watsonia,12,SW,7,NW,1,ENE
79798,44,Watsonia,6,NNW,4,NE,2,ESE
79800,44,Watsonia,14,WNW,6,NNW,14,WNW
79802,44,Watsonia,7,NW,1,ENE,13,W
79810,44,Watsonia,0,E,0,E,10,SSE
79814,44,Watsonia,13,W,16,,10,SSE
79823,44,Watsonia,3,N,5,NNE,7,NW
79825,44,Watsonia,11,SSW,1,ENE,1,ENE
79827,44,Watsonia,2,ESE,8,S,10,SSE
79837,44,Watsonia,3,N,6,NNW,16,
79838,44,Watsonia,7,NW,13,W,14,WNW
79849,44,Watsonia,8,S,11,SSW,15,WSW
79852,44,Watsonia,9,SE,11,SSW,2,ESE
79854,44,Watsonia,4,NE,13,W,5,NNE
79857,44,Watsonia,1,ENE,1,ENE,2,ESE
79871,44,Watsonia,3,N,16,,4,NE
79874,44,Watsonia,5,NNE,5,NNE,9,SE
79876,44,Watsonia,8,S,1,ENE,0,E
79879,44,Watsonia,7,NW,13,W,16,
79882,44,Watsonia,1,ENE,16,,1,ENE
79888,44,Watsonia,5,NNE,16,,4,NE
79892,44,Watsonia,6,NNW,3,N,15,WSW
79895,44,Watsonia,6,NNW,16,,4,NE
79898,44,Watsonia,6,NNW,1,ENE,5,NNE
79907,44,Watsonia,13,W,16,,15,WSW
79914,44,Watsonia,5,NNE,5,NNE,4,NE
79915,44,Watsonia,5,NNE,4,NE,14,WNW
79919,44,Watsonia,8,S,5,NNE,12,SW
79920,44,Watsonia,0,E,12,SW,5,NNE
79943,44,Watsonia,6,NNW,6,NNW,14,WNW
79944,44,Watsonia,6,NNW,7,NW,12,SW
79947,44,Watsonia,8,S,13,W,15,WSW
79950,44,Watsonia,8,S,14,WNW,12,SW
79952,44,Watsonia,11,SSW,1,ENE,14,WNW
79955,44,Watsonia,9,SE,8,S,8,S
79961,44,Watsonia,3,N,13,W,11,SSW
79962,44,Watsonia,14,WNW,13,W,10,SSE
79966,44,Watsonia,8,S,1,ENE,2,ESE
79969,44,Watsonia,5,NNE,6,NNW,13,W
79973,44,Watsonia,1,ENE,16,,11,SSW
79974,44,Watsonia,12,SW,3,N,9,SE
79978,44,Watsonia,13,W,14,WNW,7,NW
79984,44,Watsonia,7,NW,13,W,12,SW
79989,44,Watsonia,15,WSW,0,E,11,SSW
79990,44,Watsonia,7,NW,0,E,6,NNW
80001,44,Watsonia,16,,11,SSW,11,SSW
80004,44,Watsonia,5,NNE,16,,6,NNW
80009,44,Watsonia,15,WSW,15,WSW,10,SSE
80019,44,Watsonia,1,ENE,1,ENE,5,NNE
80022,44,Watsonia,7,NW,4,NE,12,SW
80024,44,Watsonia,4,NE,11,SSW,2,ESE
80027,44,Watsonia,11,SSW,13,W,13,W
80029,44,Watsonia,12,SW,1,ENE,3,N
80030,44,Watsonia,16,,15,WSW,15,WSW
80031,44,Watsonia,11,SSW,15,WSW,8,S
80032,44,Watsonia,0,E,2,ESE,13,W
80035,44,Watsonia,11,SSW,15,WSW,3,N
80040,44,Watsonia,11,SSW,8,S,10,SSE
80041,44,Watsonia,11,SSW,15,WSW,14,WNW
80042,44,Watsonia,3,N,0,E,2,ESE
80044,44,Watsonia,1,ENE,10,SSE,8,S
80049,44,Watsonia,3,N,5,NNE,12,SW
80060,44,Watsonia,5,NNE,6,NNW,10,SSE
80071,44,Watsonia,0,E,9,SE,10,SSE
80074,44,Watsonia,8,S,8,S,16,
80075,44,Watsonia,15,WSW,10,SSE,7,NW
80076,44,Watsonia,8,S,15,WSW,10,SSE
80077,44,Watsonia,12,SW,11,SSW,13,W
80078,44,Watsonia,12,SW,12,SW,8,S
80080,44,Watsonia,12,SW,4,NE,2,ESE
80083,44,Watsonia,11,SSW,8,S,9,SE
80090,44,Watsonia,9,SE,12,SW,10,SSE
80091,44,Watsonia,11,SSW,0,E,4,NE
80097,44,Watsonia,7,NW,1,ENE,1,ENE
80112,44,Watsonia,12,SW,5,NNE,7,NW
80114,44,Watsonia,11,SSW,6,NNW,8,S
80118,44,Watsonia,9,SE,10,SSE,9,SE
80128,44,Watsonia,15,WSW,4,NE,5,NNE
80130,44,Watsonia,8,S,10,SSE,12,SW
80134,44,Watsonia,11,SSW,0,E,6,NNW
80136,44,Watsonia,9,SE,1,ENE,3,N
80139,44,Watsonia,11,SSW,2,ESE,8,S
80140,44,Watsonia,12,SW,3,N,10,SSE
80144,44,Watsonia,12,SW,1,ENE,10,SSE
80146,44,Watsonia,8,S,4,NE,9,SE
80149,44,Watsonia,15,WSW,1,ENE,5,NNE
80158,44,Watsonia,11,SSW,1,ENE,8,S
80167,44,Watsonia,4,NE,7,NW,13,W
80170,44,Watsonia,10,SSE,11,SSW,11,SSW
80172,44,Watsonia,12,SW,3,N,6,NNW
80174,44,Watsonia,3,N,1,ENE,0,E
80175,44,Watsonia,13,W,3,N,7,NW
80177,44,Watsonia,13,W,2,ESE,1,ENE
80183,44,Watsonia,8,S,16,,10,SSE
80191,44,Watsonia,11,SSW,4,NE,10,SSE
80193,44,Watsonia,15,WSW,1,ENE,9,SE
80197,44,Watsonia,7,NW,2,ESE,7,NW
80198,44,Watsonia,11,SSW,16,,6,NNW
80205,44,Watsonia,11,SSW,16,,16,
80215,44,Watsonia,7,NW,3,N,14,WNW
80218,44,Watsonia,14,WNW,3,N,14,WNW
80244,44,Watsonia,15,WSW,4,NE,16,
80245,44,Watsonia,3,N,5,NNE,13,W
80250,44,Watsonia,6,NNW,13,W,11,SSW
80252,44,Watsonia,9,SE,4,NE,16,
80253,44,Watsonia,0,E,4,NE,1,ENE
80256,44,Watsonia,1,ENE,5,NNE,1,ENE
80258,44,Watsonia,9,SE,16,,12,SW
80267,44,Watsonia,7,NW,4,NE,13,W
80272,44,Watsonia,16,,7,NW,14,WNW
80278,44,Watsonia,8,S,4,NE,6,NNW
80280,44,Watsonia,5,NNE,1,ENE,5,NNE
80295,44,Watsonia,14,WNW,3,N,3,N
80297,44,Watsonia,6,NNW,7,NW,14,WNW
80304,44,Watsonia,16,,6,NNW,7,NW
80310,44,Watsonia,0,E,12,SW,0,E
80314,44,Watsonia,3,N,1,ENE,13,W
80328,44,Watsonia,12,SW,6,NNW,8,S
80339,44,Watsonia,14,WNW,1,ENE,5,NNE
80341,44,Watsonia,15,WSW,11,SSW,12,SW
80342,44,Watsonia,16,,13,W,11,SSW
80348,44,Watsonia,16,,13,W,12,SW
80350,44,Watsonia,12,SW,14,WNW,15,WSW
80357,44,Watsonia,10,SSE,10,SSE,12,SW
80358,44,Watsonia,10,SSE,13,W,8,S
80359,44,Watsonia,15,WSW,4,NE,15,WSW
80361,44,Watsonia,14,WNW,12,SW,12,SW
80365,44,Watsonia,6,NNW,0,E,5,NNE
80367,44,Watsonia,6,NNW,2,ESE,11,SSW
80368,44,Watsonia,6,NNW,9,SE,5,NNE
80372,44,Watsonia,6,NNW,0,E,8,S
80373,44,Watsonia,6,NNW,2,ESE,5,NNE
80377,44,Watsonia,0,E,16,,4,NE
80378,44,Watsonia,3,N,0,E,4,NE
80382,44,Watsonia,8,S,0,E,9,SE
80383,44,Watsonia,0,E,1,ENE,1,ENE
80390,44,Watsonia,9,SE,9,SE,12,SW
80391,44,Watsonia,5,NNE,3,N,15,WSW
80393,44,Watsonia,10,SSE,2,ESE,8,S
80394,44,Watsonia,1,ENE,10,SSE,4,NE
80395,44,Watsonia,4,NE,5,NNE,15,WSW
80397,44,Watsonia,15,WSW,8,S,13,W
80399,44,Watsonia,6,NNW,16,,13,W
80402,44,Watsonia,15,WSW,9,SE,0,E
80403,44,Watsonia,5,NNE,2,ESE,5,NNE
80405,44,Watsonia,11,SSW,11,SSW,4,NE
80406,44,Watsonia,12,SW,6,NNW,12,SW
80410,44,Watsonia,6,NNW,6,NNW,0,E
80412,44,Watsonia,12,SW,9,SE,15,WSW
